,MSSubClass,MSZoning,LotArea,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1194,60,RL,9364,Corner,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,TA,CBlock,371,0,292,663,GasA,TA,663,689,0,1352,4,7,Typ,1,299,379,36,0,0,0,0,0,3,2010,WD,Normal,158000
1195,60,RL,8029,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,TA,PConc,0,0,728,728,GasA,Ex,728,728,0,1456,3,8,Typ,2,400,100,24,0,0,0,0,0,7,2008,WD,Normal,176000
1196,60,RL,14054,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,TA,PConc,0,0,879,879,GasA,Ex,879,984,0,1863,4,9,Typ,3,660,100,17,0,0,0,0,0,11,2006,New,Partial,219210
1197,75,RM,8850,Corner,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,TA,BrkTil,0,0,815,815,GasA,Ex,815,875,0,1690,3,7,Typ,1,225,0,0,330,0,0,0,0,7,2006,ConLw,Normal,144000
1198,20,RL,9100,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,TA,PConc,0,0,1212,1212,GasA,Ex,1212,0,0,1212,3,6,Typ,2,573,356,0,0,0,0,0,0,6,2009,WD,Normal,178000
1199,20,RL,11235,Inside,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,TA,CBlock,547,0,504,1051,GasA,Gd,1382,0,0,1382,3,6,Typ,2,459,0,82,0,0,0,0,0,10,2006,WD,Normal,148000
1200,20,RL,9353,Inside,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,TA,CBlock,0,0,864,864,GasA,Gd,864,0,0,864,3,5,Typ,1,280,0,0,0,0,0,0,0,7,2006,Oth,Abnorml,116050
1201,60,RL,10400,Corner,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,PConc,0,0,866,866,GasA,Ex,866,913,0,1779,3,6,Typ,2,546,198,36,0,0,0,0,0,3,2009,WD,Normal,197900
1202,50,RM,6000,Corner,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkTil,0,0,884,884,GasA,Ex,884,464,0,1348,3,5,Typ,1,216,0,0,208,0,0,0,0,5,2009,WD,Normal,117000
1203,20,RL,9750,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,TA,PConc,0,0,1630,1630,GasA,Ex,1630,0,0,1630,3,6,Typ,2,451,74,234,0,0,0,0,0,10,2009,WD,Normal,213000
1204,20,RL,10140,Inside,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,TA,CBlock,788,0,268,1056,GasA,Ex,1074,0,0,1074,3,6,Typ,2,495,0,88,0,0,0,0,0,7,2006,WD,Normal,153500
1205,20,RL,14684,CulDSac,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,TA,CBlock,485,177,1496,2158,GasA,Gd,2196,0,0,2196,3,7,Typ,3,701,84,70,0,0,0,0,0,6,2009,WD,Normal,271900
1206,20,RH,8900,Inside,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,TA,CBlock,1056,0,0,1056,GasA,TA,1056,0,0,1056,2,5,Typ,1,384,0,42,0,0,0,0,0,11,2006,WD,Normal,107000
1207,20,RL,9135,Inside,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,TA,PConc,340,0,1342,1682,GasA,Ex,1700,0,0,1700,3,7,Typ,2,544,192,23,0,0,0,0,0,5,2006,WD,Normal,200000
1208,20,RL,7763,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,Gd,CBlock,504,108,319,931,GasA,TA,1283,0,0,1283,3,6,Typ,2,506,0,0,0,0,0,0,0,10,2008,WD,Normal,140000
1209,20,RL,10182,CulDSac,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,TA,PConc,1220,0,440,1660,GasA,Ex,1660,0,0,1660,3,8,Typ,2,500,322,50,0,0,0,0,0,5,2006,New,Partial,290000
1210,60,RL,11218,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,TA,PConc,0,0,1055,1055,GasA,Ex,1055,790,0,1845,3,8,Typ,2,462,635,104,0,0,0,0,400,5,2010,WD,Normal,189000
1211,50,RL,12134,Inside,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Wood,427,0,132,559,GasA,Gd,1080,672,0,1752,4,8,Typ,2,492,325,12,0,0,0,0,0,6,2010,WD,Normal,164000
1212,30,RL,9340,Inside,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,TA,CBlock,344,0,328,672,GasA,TA,672,0,0,672,2,4,Typ,1,234,0,113,0,0,0,0,0,8,2009,WD,Normal,113000
1213,80,RL,10246,CulDSac,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,Gd,CBlock,648,0,0,648,GasA,Ex,960,0,0,960,0,3,Typ,1,364,88,0,0,0,0,0,0,5,2006,WD,Normal,145000
1214,85,RL,10205,Inside,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,TA,CBlock,784,0,141,925,GasA,TA,999,0,0,999,3,6,Typ,1,300,150,72,0,0,0,0,0,5,2006,WD,Normal,134500
1215,20,RL,7094,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,TA,CBlock,180,374,340,894,GasA,TA,894,0,0,894,3,5,Typ,1,384,0,0,0,0,0,0,0,5,2007,WD,Normal,125000
1216,90,RM,8930,Inside,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,TA,Slab,0,0,0,0,GasA,TA,1318,584,0,1902,4,8,Typ,2,539,0,0,0,0,0,0,0,4,2010,WD,Normal,112000
1217,20,FV,8640,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,TA,PConc,936,0,364,1300,GasA,Ex,1314,0,0,1314,3,6,Typ,2,552,135,112,0,0,0,0,0,9,2009,New,Partial,229456
1218,50,RM,6240,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,TA,Slab,0,0,0,0,GasA,Gd,672,240,0,912,2,3,Typ,0,0,0,0,0,0,0,0,0,7,2006,WD,Normal,80500
1219,160,RM,1680,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,TA,CBlock,0,0,672,672,GasA,TA,672,546,0,1218,3,7,Typ,0,0,201,0,0,0,0,0,0,4,2006,WD,Abnorml,91500
1220,20,RL,7800,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,TA,CBlock,312,600,0,912,GasA,TA,912,0,0,912,2,5,Typ,1,288,0,0,0,0,0,0,0,11,2006,WD,Abnorml,115000
1221,20,RL,8250,Inside,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,TA,CBlock,250,492,210,952,GasA,Ex,1211,0,0,1211,3,5,Typ,1,322,0,63,0,0,0,0,0,8,2008,WD,Normal,134000
1222,50,RL,10496,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,CBlock,196,0,844,1040,GasA,Ex,1168,678,0,1846,3,7,Typ,1,315,0,0,0,0,0,0,0,1,2007,WD,Normal,143000
1223,20,RL,10680,Inside,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,TA,CBlock,756,0,1380,2136,GasA,TA,2136,0,0,2136,4,7,Mod,2,528,0,30,0,0,0,0,0,10,2006,WD,Normal,137900
1224,60,RL,15384,Inside,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,TA,PConc,724,0,64,788,GasA,Ex,788,702,0,1490,3,8,Typ,2,388,100,75,0,0,0,0,0,2,2008,WD,Normal,184000
1225,80,RL,10482,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,Gd,CBlock,507,0,81,588,GasA,Ex,1138,0,0,1138,3,6,Typ,1,264,224,0,0,0,0,0,0,6,2007,WD,Normal,145000
1226,60,RL,14598,CulDSac,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,TA,PConc,0,0,894,894,GasA,Ex,894,1039,0,1933,4,9,Typ,3,668,100,18,0,0,0,0,0,1,2008,WD,Normal,214000
1227,20,RL,8872,Corner,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,TA,CBlock,595,0,317,912,GasA,Ex,912,0,0,912,2,5,Typ,2,576,0,240,0,0,0,0,0,12,2008,WD,Normal,147000
1228,120,RL,8769,Corner,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,TA,PConc,1540,0,162,1702,GasA,Ex,1702,0,0,1702,1,7,Typ,3,1052,0,72,0,0,224,0,0,10,2008,New,Partial,367294
1229,80,RL,7910,Inside,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,TA,CBlock,666,0,409,1075,GasA,Gd,1507,0,0,1507,4,7,Maj1,1,404,0,0,0,0,0,0,0,8,2008,WD,Normal,127000
1230,90,RL,18890,Inside,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,TA,CBlock,498,211,652,1361,GasA,Ex,1361,1259,0,2620,4,12,Typ,2,600,155,24,145,0,0,0,8300,8,2007,WD,Normal,190000
1231,90,RL,7728,Inside,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,TA,CBlock,803,0,303,1106,GasA,TA,1190,0,0,1190,3,6,Typ,2,540,0,18,0,0,0,0,0,5,2006,WD,Normal,132500
1232,90,RL,9842,FR2,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,TA,Slab,0,0,0,0,GasA,TA,1224,0,0,1224,2,6,Typ,2,462,0,0,0,0,0,0,0,3,2007,WD,Normal,101800
1233,20,RL,12160,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,TA,CBlock,1000,0,188,1188,GasA,Fa,1188,0,0,1188,3,6,Typ,2,531,0,0,0,0,0,0,0,5,2010,COD,Abnorml,142000
1234,70,RH,8525,Inside,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,TA,PConc,0,0,940,940,GasA,TA,1024,940,0,1964,4,7,Typ,0,0,0,192,0,0,0,0,0,11,2008,WD,Abnorml,130000
1235,70,RL,13132,Inside,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkTil,0,0,747,747,GasA,Gd,892,892,0,1784,4,9,Typ,1,180,203,40,0,0,0,0,0,7,2006,WD,Normal,138887
1236,160,RL,2628,Inside,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,TA,PConc,0,0,764,764,GasA,Ex,764,862,0,1626,2,6,Typ,2,474,0,27,0,0,0,0,0,6,2010,WD,Normal,175500
1237,60,RL,12393,FR2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,TA,PConc,0,0,847,847,GasA,Ex,847,1101,0,1948,4,8,Typ,2,434,100,48,0,0,0,0,0,9,2006,WD,Normal,195000
1238,20,RL,13072,Inside,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,TA,PConc,0,0,1141,1141,GasA,Ex,1141,0,0,1141,3,6,Typ,2,484,0,0,0,0,0,0,0,3,2006,WD,Abnorml,142500
1239,20,RL,9037,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,TA,PConc,428,0,1048,1476,GasA,Ex,1484,0,0,1484,2,6,Typ,2,472,120,33,0,0,0,0,0,12,2007,WD,Normal,265900
1240,60,RL,8158,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,TA,PConc,550,0,334,884,GasA,Ex,884,884,0,1768,3,8,Typ,2,543,0,63,0,0,0,0,0,7,2008,WD,Normal,224900
1241,20,RL,9849,Inside,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,TA,PConc,0,0,1689,1689,GasA,Ex,1689,0,0,1689,3,7,Typ,3,954,0,56,0,0,0,0,0,6,2007,New,Partial,248328
1242,85,RL,10625,Inside,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,Plywood,TA,CBlock,885,168,0,1053,GasA,TA,1173,0,0,1173,3,6,Typ,2,528,0,120,0,0,0,0,0,1,2010,WD,Family,170000
1243,20,RL,13891,Inside,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,TA,PConc,1386,0,690,2076,GasA,Ex,2076,0,0,2076,2,7,Typ,3,850,216,229,0,0,0,0,0,9,2006,New,Partial,465000
1244,70,RL,11435,Corner,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,TA,PConc,0,0,792,792,GasA,Fa,792,725,0,1517,3,7,Typ,2,400,0,0,0,0,0,0,0,6,2006,WD,Normal,230000
1245,80,RL,12090,Inside,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,TA,CBlock,0,0,585,585,GasA,Ex,1140,728,0,1868,3,7,Typ,2,477,268,112,0,0,147,0,0,1,2007,WD,Abnorml,178000
1246,60,FV,8125,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,TA,PConc,0,0,756,756,GasA,Ex,756,797,0,1553,3,6,Typ,2,615,0,45,0,0,0,0,0,3,2006,New,Partial,186500
1247,80,RL,12328,Inside,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,CBlock,539,0,473,1012,GasA,TA,1034,0,0,1034,3,6,Typ,3,888,0,0,0,0,0,0,0,5,2010,WD,Normal,169900
1248,75,RM,9600,Inside,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,TA,BrkTil,319,0,416,735,OthW,Fa,1134,924,0,2058,3,8,Typ,2,396,0,0,259,0,0,0,0,4,2008,WD,Normal,129500
1249,20,RL,7200,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,TA,CBlock,534,96,246,876,GasA,TA,988,0,0,988,3,6,Typ,1,276,0,80,0,0,0,0,0,5,2007,WD,Normal,119000
1250,20,RL,11160,Corner,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,TA,CBlock,1065,0,1045,2110,GasA,Ex,2110,0,0,2110,3,8,Typ,2,522,0,0,0,0,0,0,0,4,2010,WD,Normal,244000
1251,120,RL,3136,Corner,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,TA,PConc,0,0,1405,1405,GasA,Ex,1405,0,0,1405,2,6,Typ,2,478,148,36,0,0,0,0,0,3,2006,WD,Normal,171750
1252,20,RL,9858,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,TA,CBlock,510,0,354,864,GasA,TA,874,0,0,874,3,5,Typ,1,288,33,0,0,0,0,0,600,11,2009,WD,Normal,130000
1253,60,RL,17542,Inside,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,TA,CBlock,125,1031,36,1192,GasA,TA,1516,651,0,2167,3,9,Typ,2,518,220,47,0,0,0,0,0,7,2007,WD,Normal,294000
1254,60,RL,6931,Inside,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,TA,PConc,0,0,746,746,GasA,Ex,760,896,0,1656,3,7,Typ,2,397,178,128,0,0,0,0,0,7,2008,WD,Normal,165400
1255,50,RM,6240,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkTil,425,0,459,884,GasA,TA,959,408,0,1367,3,6,Typ,1,560,0,0,0,0,120,0,0,11,2007,WD,Normal,127500
1256,20,RL,14303,Corner,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,TA,PConc,1314,0,672,1986,GasA,Ex,1987,0,0,1987,2,7,Typ,2,691,262,36,0,0,0,0,0,8,2008,WD,Normal,301500
1257,30,RL,4060,Corner,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,PConc,0,0,864,864,GasA,Ex,864,0,0,864,2,4,Typ,0,0,0,96,0,0,0,0,0,7,2009,WD,Normal,99900
1258,80,RL,9587,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,TA,PConc,655,0,201,856,GasA,Ex,1166,0,0,1166,2,5,Typ,2,400,212,0,0,0,0,0,0,7,2008,WD,Normal,190000
1259,20,RL,9750,FR2,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,TA,CBlock,602,438,14,1054,GasA,Gd,1054,0,0,1054,3,6,Typ,2,460,180,0,0,0,80,0,0,7,2008,WD,Normal,151000
1260,60,RL,24682,CulDSac,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,TA,PConc,0,0,841,841,GasA,Ex,892,783,0,1675,3,7,Typ,2,502,0,103,0,0,0,0,0,6,2009,WD,Normal,181000
1261,20,RL,9600,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,TA,CBlock,504,0,546,1050,GasA,Gd,1050,0,0,1050,2,5,Typ,1,338,0,0,0,0,0,0,0,6,2009,WD,Normal,128900
1262,50,RL,11250,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,TA,CBlock,0,0,1104,1104,GasA,Ex,1104,684,0,1788,5,8,Min2,1,304,120,0,0,0,0,0,0,11,2009,WD,Normal,161500
1263,70,RL,13515,Inside,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,TA,PConc,0,0,764,764,GasA,Ex,1060,764,0,1824,3,8,Typ,2,520,0,0,126,0,0,0,0,7,2007,WD,Normal,180500
1264,120,RH,4060,Inside,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,TA,PConc,266,0,1139,1405,GasA,Ex,1337,0,0,1337,2,5,Typ,2,511,144,68,0,0,0,0,0,8,2008,COD,Abnorml,181000
1265,160,FV,3735,FR3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,TA,PConc,450,0,241,691,GasA,Ex,713,739,0,1452,3,6,Typ,2,506,0,34,0,0,0,0,0,3,2006,WD,Normal,183900
1266,190,RM,10120,Inside,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,TA,CBlock,0,0,925,925,GasA,TA,964,925,0,1889,4,9,Typ,1,308,0,0,264,0,0,0,0,1,2007,WD,Normal,122000
1267,20,RL,13214,Inside,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,TA,PConc,0,0,2002,2002,GasA,Ex,2018,0,0,2018,3,10,Typ,3,746,144,76,0,0,0,0,0,5,2010,WD,Normal,378500
1268,50,RL,14100,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,Gd,CBlock,192,0,536,728,GasA,Ex,1968,1479,0,3447,4,11,Typ,3,1014,314,12,0,0,0,0,0,5,2008,WD,Normal,381000
1269,50,RL,11344,Inside,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,TA,CBlock,460,0,414,874,GasW,TA,874,650,0,1524,3,7,Typ,1,315,0,0,0,0,0,0,0,7,2007,WD,Normal,144000
1270,40,RL,23595,Inside,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,TA,PConc,1258,0,74,1332,GasA,TA,1332,192,0,1524,0,4,Typ,2,586,268,0,0,0,0,0,0,4,2010,WD,Normal,260000
1271,20,RL,9156,Inside,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,TA,CBlock,0,0,1489,1489,GasA,Gd,1489,0,0,1489,3,7,Typ,2,462,0,0,0,0,0,0,0,8,2009,WD,Normal,185750
1272,20,RL,13526,CulDSac,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,TA,CBlock,560,375,0,935,GasA,TA,935,0,0,935,3,5,Typ,1,288,180,0,0,0,0,0,0,11,2006,WD,Normal,137000
1273,80,RL,11512,Corner,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,TA,CBlock,719,0,300,1019,GasA,Gd,1357,0,0,1357,2,5,Typ,1,312,0,0,0,0,163,0,0,5,2008,WD,Normal,177000
1274,50,RL,5362,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,TA,PConc,0,0,661,661,GasA,Ex,661,589,0,1250,3,8,Typ,2,552,242,0,81,0,0,0,0,11,2007,WD,Normal,139000
1275,90,RL,11345,Corner,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,TA,CBlock,220,0,708,928,GasA,Gd,928,992,0,1920,4,10,Typ,2,400,0,0,0,0,0,0,0,7,2007,WD,Normal,137000
1276,60,RL,12936,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,TA,CBlock,593,0,130,723,GasA,TA,735,660,0,1395,3,6,Typ,2,497,294,116,0,0,0,0,0,12,2009,WD,Normal,162000
1277,80,RL,17871,CulDSac,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,TA,CBlock,528,0,1152,1680,GasA,Fa,1724,0,0,1724,3,7,Typ,2,480,0,0,0,0,0,0,0,6,2009,WD,Normal,197900
1278,60,RL,9473,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,TA,PConc,804,0,324,1128,GasA,Ex,1128,903,0,2031,3,7,Typ,2,577,0,211,0,0,0,0,0,3,2008,WD,Normal,237000
1279,50,C (all),7500,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,Gd,CBlock,0,0,698,698,GasA,TA,698,430,0,1128,2,6,Typ,2,528,30,0,164,0,0,0,0,4,2010,COD,Abnorml,68400
1280,20,RL,9808,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,TA,PConc,788,0,785,1573,GasA,Ex,1573,0,0,1573,3,6,Typ,2,544,0,72,0,0,0,0,0,3,2009,WD,Normal,227000
1281,20,RL,8049,CulDSac,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,TA,CBlock,1053,0,256,1309,GasA,TA,1339,0,0,1339,2,6,Typ,2,484,0,58,0,0,90,0,0,7,2006,WD,Normal,180000
1282,20,RL,8800,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,TA,CBlock,532,144,364,1040,GasA,TA,1040,0,0,1040,3,5,Typ,2,484,0,0,0,0,288,0,0,9,2009,WD,Normal,150500
1283,90,RL,9400,Corner,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,TA,CBlock,0,0,912,912,GasA,TA,912,912,0,1824,4,8,Typ,0,0,128,0,0,0,0,0,0,4,2010,WD,Normal,139000
1284,50,RL,9638,Inside,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,TA,PConc,0,0,804,804,GasA,Ex,1699,748,0,2447,4,10,Min2,1,336,272,0,42,0,116,0,0,3,2010,WD,Normal,169000
1285,50,RM,6000,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,Fa,CBlock,0,0,780,780,GasA,Ex,825,587,0,1412,4,6,Typ,1,280,45,0,0,0,0,0,0,5,2009,WD,Normal,132500
1286,20,RL,9790,Inside,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,TA,CBlock,569,81,678,1328,GasA,TA,1328,0,0,1328,3,6,Typ,2,528,0,26,0,0,0,0,0,6,2010,WD,Normal,143000
1287,20,RL,36500,Inside,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,CBlock,812,0,812,1624,GasA,Fa,1582,0,0,1582,4,7,Typ,2,390,168,198,0,0,0,0,0,6,2006,WD,Normal,190000
