Id,MSSubClass,MSZoning,LotArea,LotConfig,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice
1268,50,RL,14100,Inside,8,9,1935,1997,192,0,536,728,1968,1479,0,3447,4,11,3,1014,314,12,0,0,0,0,0,5,2008,WD,381000
1269,50,RL,11344,Inside,5,5,1958,1958,460,0,414,874,874,650,0,1524,3,7,1,315,0,0,0,0,0,0,0,7,2007,WD,144000
1270,40,RL,23595,Inside,7,6,1979,1979,1258,0,74,1332,1332,192,0,1524,0,4,2,586,268,0,0,0,0,0,0,4,2010,WD,260000
1271,20,RL,9156,Inside,6,7,1968,1968,0,0,1489,1489,1489,0,0,1489,3,7,2,462,0,0,0,0,0,0,0,8,2009,WD,185750
1272,20,RL,13526,CulDSac,5,6,1965,1965,560,375,0,935,935,0,0,935,3,5,1,288,180,0,0,0,0,0,0,11,2006,WD,137000
1273,80,RL,11512,Corner,6,7,1959,2006,719,0,300,1019,1357,0,0,1357,2,5,1,312,0,0,0,0,163,0,0,5,2008,WD,177000
1274,50,RL,5362,Corner,5,6,1910,2003,0,0,661,661,661,589,0,1250,3,8,2,552,242,0,81,0,0,0,0,11,2007,WD,139000
1275,90,RL,11345,Corner,5,5,1948,1950,220,0,708,928,928,992,0,1920,4,10,2,400,0,0,0,0,0,0,0,7,2007,WD,137000
1276,60,RL,12936,CulDSac,6,6,1972,1972,593,0,130,723,735,660,0,1395,3,6,2,497,294,116,0,0,0,0,0,12,2009,WD,162000
1277,80,RL,17871,CulDSac,6,5,1967,1976,528,0,1152,1680,1724,0,0,1724,3,7,2,480,0,0,0,0,0,0,0,6,2009,WD,197900
1278,60,RL,9473,Inside,8,5,2002,2002,804,0,324,1128,1128,903,0,2031,3,7,2,577,0,211,0,0,0,0,0,3,2008,WD,237000
1279,50,C (all),7500,Inside,4,4,1920,1950,0,0,698,698,698,430,0,1128,2,6,2,528,30,0,164,0,0,0,0,4,2010,COD,68400
1280,20,RL,9808,Inside,7,5,2002,2002,788,0,785,1573,1573,0,0,1573,3,6,2,544,0,72,0,0,0,0,0,3,2009,WD,227000
1281,20,RL,8049,CulDSac,7,5,1990,1990,1053,0,256,1309,1339,0,0,1339,2,6,2,484,0,58,0,0,90,0,0,7,2006,WD,180000
1282,20,RL,8800,Inside,5,7,1977,2008,532,144,364,1040,1040,0,0,1040,3,5,2,484,0,0,0,0,288,0,0,9,2009,WD,150500
1283,90,RL,9400,Corner,6,5,1971,1971,0,0,912,912,912,912,0,1824,4,8,0,0,128,0,0,0,0,0,0,4,2010,WD,139000
1284,50,RL,9638,Inside,6,7,1919,1990,0,0,804,804,1699,748,0,2447,4,10,1,336,272,0,42,0,116,0,0,3,2010,WD,169000
1285,50,RM,6000,Inside,6,6,1939,1950,0,0,780,780,825,587,0,1412,4,6,1,280,45,0,0,0,0,0,0,5,2009,WD,132500
1286,20,RL,9790,Inside,6,5,1963,1963,569,81,678,1328,1328,0,0,1328,3,6,2,528,0,26,0,0,0,0,0,6,2010,WD,143000
1287,20,RL,36500,Inside,5,5,1964,1964,812,0,812,1624,1582,0,0,1582,4,7,2,390,168,198,0,0,0,0,0,6,2006,WD,190000
1288,120,RL,5664,Inside,8,5,2000,2000,1158,0,343,1501,1659,0,0,1659,2,5,2,499,212,59,0,0,0,0,0,10,2009,WD,278000
1289,60,RL,11065,Inside,8,5,2006,2006,0,0,1085,1085,1120,850,0,1970,3,8,3,753,177,74,0,0,0,0,0,10,2006,New,281000
1290,80,RL,14112,Corner,5,7,1964,1964,1014,0,138,1152,1152,0,0,1152,3,6,2,484,227,0,0,0,0,0,0,4,2010,WD,180500
1291,160,RM,1680,Inside,5,7,1972,1972,231,0,399,630,630,672,0,1302,3,6,1,264,185,0,0,0,0,0,0,2,2009,WD,119500
1292,70,RM,6600,Corner,5,4,1892,1965,0,0,994,994,1378,994,0,2372,4,11,1,432,0,287,0,0,0,0,0,12,2009,WD,107500
1293,60,RL,10140,Inside,7,5,1976,1976,194,0,638,832,832,832,0,1664,4,8,2,528,0,28,0,0,259,0,0,3,2006,WD,162900
1294,20,RL,8172,Inside,5,7,1955,1990,167,0,697,864,864,0,0,864,2,5,2,572,0,0,0,0,0,0,0,4,2006,WD,115000
1295,20,RL,8400,Inside,5,5,1968,1968,1016,0,36,1052,1052,0,0,1052,3,5,1,288,356,0,0,0,0,0,0,11,2006,WD,138500
1296,20,RL,8700,Inside,5,6,1963,1963,776,0,344,1120,1128,0,0,1128,3,6,2,525,192,20,123,0,0,0,0,12,2008,WD,155000
1297,180,RM,3675,Inside,6,5,2005,2006,547,0,0,547,1072,0,0,1072,2,5,2,525,0,44,0,0,0,0,0,6,2006,New,140000
1298,60,RL,63887,Corner,10,5,2008,2008,5644,0,466,6110,4692,950,0,5642,3,12,2,1418,214,292,0,0,0,480,0,1,2008,New,160000
1299,20,RL,7500,Inside,5,7,1959,1994,340,906,0,1246,1246,0,0,1246,3,6,1,305,218,0,0,0,0,0,0,5,2010,WD,154000
1300,60,RL,10762,CulDSac,7,5,1999,1999,694,0,284,978,1005,978,0,1983,3,9,2,490,0,0,0,0,0,0,0,5,2009,WD,225000
1301,70,RL,7500,Inside,6,7,1942,1950,547,0,224,771,753,741,0,1494,3,7,1,213,0,0,0,0,224,0,0,11,2009,WD,177500
1302,60,RL,10120,Inside,8,5,1994,1994,740,0,425,1165,1203,1323,0,2526,4,8,3,844,309,78,0,0,0,0,0,12,2006,WD,290000
1303,20,RL,8688,Inside,7,5,2005,2005,0,0,1616,1616,1616,0,0,1616,3,7,3,834,208,59,0,0,0,0,0,4,2006,WD,232000
1304,160,RM,3363,Inside,7,5,2004,2004,0,0,976,976,976,732,0,1708,3,7,2,380,0,40,0,0,0,0,0,4,2006,WD,130000
1305,20,RL,13173,Corner,9,5,2006,2007,1572,0,80,1652,1652,0,0,1652,2,6,2,840,404,102,0,0,0,0,0,11,2009,WD,325000
1306,120,RL,6955,Inside,7,5,2005,2006,0,0,1368,1368,1368,0,0,1368,2,6,2,474,132,35,0,0,0,0,0,9,2006,New,202500
1307,20,RL,8072,Inside,5,5,1994,1995,746,0,244,990,990,0,0,990,3,5,2,480,0,64,0,0,0,0,0,5,2009,WD,138000
1308,20,RM,12000,Inside,5,7,1948,2005,144,608,172,924,1122,0,0,1122,2,6,2,528,0,36,0,0,0,0,0,5,2008,WD,147000
1309,20,RL,7153,Inside,6,5,1991,1991,1200,0,78,1278,1294,0,0,1294,3,6,2,496,112,51,0,0,0,0,0,6,2008,WD,179200
1310,20,RL,17500,Inside,7,8,1959,2002,1406,0,496,1902,1902,0,0,1902,3,7,2,567,0,207,162,0,0,0,0,5,2010,WD,335000
1311,20,RL,8814,Inside,7,5,2005,2007,925,0,349,1274,1274,0,0,1274,3,6,2,508,264,98,0,0,0,0,0,1,2007,New,203000
1312,60,RL,9572,Inside,8,5,1990,1990,482,0,971,1453,1453,1357,0,2810,4,9,2,750,500,0,0,0,0,0,0,6,2007,WD,302000
1313,60,RL,14774,Corner,9,5,1999,1999,0,0,1393,1393,1422,1177,0,2599,4,10,3,779,668,30,0,0,0,0,0,5,2010,WD,333168
1314,20,RL,8190,Inside,4,6,1954,1954,732,0,216,948,948,0,0,948,3,5,1,280,0,36,0,0,0,0,0,10,2007,WD,119000
1315,60,RL,11075,Inside,6,5,1969,1969,500,276,176,952,1092,1020,0,2112,4,9,2,576,280,0,0,0,0,0,0,6,2008,WD,206900
1316,20,RL,10226,Inside,8,5,2008,2008,0,0,1622,1622,1630,0,0,1630,3,8,3,860,172,42,0,0,0,0,0,1,2009,WD,295493
1317,120,FV,4230,Corner,7,5,2006,2007,0,0,1352,1352,1352,0,0,1352,2,5,2,466,0,241,0,0,0,0,0,4,2007,New,208900
1318,20,RL,14781,CulDSac,8,5,2001,2002,0,0,1753,1753,1787,0,0,1787,3,7,3,748,198,150,0,0,0,0,0,8,2006,WD,275000
1319,20,RL,10215,Inside,4,5,1954,1954,492,0,372,864,948,0,0,948,3,5,1,248,0,0,0,0,0,0,0,2,2007,WD,111000
1320,20,RL,8400,Inside,6,3,1957,1957,189,661,628,1478,1478,0,0,1478,3,6,2,442,114,0,0,0,216,0,0,6,2009,WD,156500
1321,20,RL,6627,Corner,3,6,1949,1950,0,0,0,0,720,0,0,720,2,4,1,287,0,0,0,0,0,0,0,7,2008,WD,72500
1322,60,RL,10186,Inside,7,5,1992,1992,674,0,76,750,1061,862,0,1923,3,8,2,564,240,39,0,0,0,0,0,6,2010,WD,190000
1323,30,RL,5330,Inside,4,7,1940,1950,280,0,140,420,708,0,0,708,2,5,0,0,164,0,0,0,0,0,0,12,2009,WD,82500
1324,20,RL,9986,Inside,8,5,2006,2007,0,0,1795,1795,1795,0,0,1795,2,7,3,895,0,49,0,0,0,0,0,2,2007,New,147000
1325,30,RM,3636,Inside,4,4,1922,1950,0,0,796,796,796,0,0,796,2,5,0,0,0,0,100,0,0,0,0,1,2008,WD,55000
1326,30,RH,4270,Inside,3,6,1931,2006,544,0,0,544,774,0,0,774,3,6,0,0,0,0,286,0,0,0,0,5,2007,WD,79000
1327,20,RL,6600,Inside,5,9,1982,2008,641,0,175,816,816,0,0,816,3,5,1,264,0,0,0,0,0,0,0,10,2008,WD,130500
1328,50,RM,10440,Corner,6,7,1920,1950,493,0,1017,1510,1584,1208,0,2792,5,8,2,520,0,547,0,0,480,0,1150,6,2008,WD,256000
1329,60,RL,9084,Inside,7,5,1998,1998,0,0,935,935,955,677,0,1632,3,8,2,462,0,28,0,0,0,0,0,6,2006,WD,176500
1330,20,RL,10000,Inside,8,5,2006,2006,0,0,1588,1588,1588,0,0,1588,3,7,3,825,144,45,0,0,0,0,0,12,2007,WD,227000
1331,80,RL,10780,Inside,5,5,1976,1976,483,0,428,911,954,0,0,954,3,6,2,576,0,0,0,0,0,0,0,7,2006,WD,132500
1332,20,RL,8877,Inside,4,6,1938,1958,690,0,126,816,816,0,0,816,2,3,1,288,0,0,0,0,0,0,0,5,2009,WD,100000
1333,50,RM,7200,Corner,5,6,1938,1995,0,0,803,803,803,557,0,1360,2,6,1,297,0,65,190,0,0,0,0,7,2006,WD,125500
1334,160,RM,2368,Inside,5,6,1970,1970,765,0,0,765,765,600,0,1365,3,7,2,440,0,36,0,0,0,0,0,5,2009,WD,125000
1335,20,RL,9650,Inside,6,5,1977,1977,686,0,664,1350,1334,0,0,1334,2,6,2,630,0,16,0,0,0,0,0,4,2009,WD,167900
1336,90,RL,9246,Inside,5,5,1973,1973,0,0,1656,1656,1656,0,0,1656,4,8,2,506,0,211,0,0,0,0,0,11,2008,WD,135000
1337,30,RM,4118,Corner,4,4,1941,1950,0,0,693,693,693,0,0,693,2,4,0,0,0,20,0,0,0,0,0,3,2006,WD,52500
1338,60,RL,13450,Corner,7,5,2002,2002,700,0,216,916,920,941,0,1861,3,8,2,492,146,91,0,0,0,0,0,6,2006,WD,200000
1339,20,RL,9560,Corner,5,7,1972,1972,360,0,504,864,864,0,0,864,3,5,1,288,0,0,0,0,0,0,0,6,2006,WD,128500
1340,20,RL,8294,Inside,4,5,1971,1971,0,0,858,858,872,0,0,872,3,5,4,480,0,0,0,0,0,0,0,6,2007,WD,123000
1341,20,RL,13695,Inside,6,5,2003,2004,814,0,300,1114,1114,0,0,1114,3,6,2,576,0,78,0,0,0,0,0,7,2008,WD,155000
1342,60,RL,9375,Inside,8,5,2002,2002,0,0,1284,1284,1284,885,0,2169,3,7,2,647,192,87,0,0,0,0,0,8,2007,WD,228500
1343,50,RL,7558,Inside,6,6,1928,1950,0,0,896,896,1172,741,0,1913,3,9,2,342,0,0,0,0,0,0,0,3,2009,WD,177000
1344,60,RL,11103,Corner,7,5,2006,2006,0,0,728,728,728,728,0,1456,3,8,2,440,0,0,0,0,0,0,0,7,2007,New,155835
1345,30,RM,6000,Inside,4,4,1920,1950,250,0,710,960,960,0,0,960,2,5,1,308,0,0,168,0,0,0,0,7,2007,WD,108500
1346,20,RL,20781,CulDSac,7,7,1968,2003,297,68,1203,1568,2156,0,0,2156,3,9,2,508,0,80,0,290,0,0,0,6,2006,WD,262500
1347,20,RL,15306,Corner,8,5,2006,2007,80,0,1652,1732,1776,0,0,1776,3,7,3,712,0,0,0,0,0,0,0,5,2007,New,283463
1348,20,RL,16196,Inside,7,5,1998,1998,1443,0,39,1482,1494,0,0,1494,3,5,2,514,402,25,0,0,0,0,0,8,2007,WD,215000
1349,70,RM,5250,Inside,8,5,1872,1987,259,0,425,684,938,1215,205,2358,4,8,0,0,0,54,20,0,0,0,0,12,2008,WD,122000
1350,90,RL,11643,Inside,5,5,1969,1969,500,0,748,1248,1338,1296,0,2634,6,12,4,968,0,0,0,0,0,0,0,8,2009,WD,200000
1351,60,RL,9247,Inside,6,6,1962,1962,319,0,539,858,858,858,0,1716,4,8,2,490,0,84,0,0,120,0,0,3,2008,WD,171000
1352,50,RM,6000,Inside,6,9,1937,2000,0,0,698,698,786,390,0,1176,2,4,2,624,210,0,0,0,0,0,0,7,2009,WD,134900
1353,50,RL,14720,CulDSac,8,5,1995,1996,816,0,1217,2033,2053,1185,0,3238,4,9,3,666,283,86,0,0,0,0,0,3,2010,WD,410000
1354,60,RL,10316,Inside,7,5,2000,2000,735,0,257,992,992,873,0,1865,3,7,3,839,0,184,0,0,0,0,0,6,2008,WD,235000
1355,80,RL,10192,Inside,7,6,1968,1992,0,0,570,570,1222,698,0,1920,4,8,2,487,0,98,0,0,0,0,0,9,2006,WD,170000
1356,20,RL,9477,Corner,5,5,1966,1966,340,0,524,864,892,0,0,892,3,5,1,264,0,0,0,0,0,0,0,10,2008,WD,110000
1357,20,RL,12537,CulDSac,5,6,1971,2008,734,0,344,1078,1078,0,0,1078,3,6,2,500,0,0,0,0,0,0,0,4,2010,WD,149900
1358,160,FV,2117,Inside,6,5,2000,2000,378,0,378,756,769,804,0,1573,3,5,2,440,0,32,0,0,0,0,0,6,2010,WD,177500
1359,20,RL,16737,FR3,9,5,2004,2005,1447,0,533,1980,1980,0,0,1980,3,8,3,770,194,45,0,0,0,0,0,9,2006,WD,315000
1360,70,RL,9842,Inside,5,6,1921,1998,0,0,612,612,990,1611,0,2601,4,8,2,621,183,0,301,0,0,0,0,5,2008,WD,189000
1361,20,RL,16158,Inside,7,5,2005,2005,1274,0,256,1530,1530,0,0,1530,3,7,2,430,168,36,0,0,0,0,0,6,2009,WD,260000
1362,50,RL,12513,FR2,4,4,1920,2007,0,0,715,715,1281,457,0,1738,4,7,1,368,55,0,0,0,0,0,0,6,2009,WD,104900
1363,60,RL,8499,Inside,6,5,2006,2007,0,0,616,616,616,796,0,1412,3,6,2,432,0,36,0,0,0,0,0,3,2007,New,156932
1364,160,FV,3180,Inside,7,5,2005,2005,0,0,600,600,520,600,80,1200,2,4,2,480,0,166,0,0,0,0,0,4,2006,WD,144152
1365,60,FV,7500,Inside,7,5,2000,2000,533,0,281,814,814,860,0,1674,3,7,2,663,0,96,0,0,0,0,0,1,2010,WD,216000
1366,60,RL,9179,Inside,7,5,1999,1999,633,0,240,873,882,908,0,1790,3,7,2,588,0,88,0,0,0,0,0,6,2008,WD,193000
1367,160,RM,2665,Inside,5,6,1977,1977,548,173,36,757,925,550,0,1475,4,6,1,336,104,26,0,0,0,0,0,7,2006,WD,127000
1368,120,RM,4435,Inside,6,5,2003,2004,685,0,163,848,848,0,0,848,1,4,2,420,140,0,0,0,0,0,0,6,2009,WD,144000
1369,20,RL,10635,FR2,8,5,2003,2003,370,972,315,1657,1668,0,0,1668,3,8,2,502,0,262,0,0,0,0,0,5,2010,WD,232000
1370,50,RL,5400,Corner,4,6,1920,1950,315,105,420,840,840,534,0,1374,2,6,1,338,0,0,198,0,0,0,0,10,2009,WD,105000
1371,80,RL,9600,Inside,6,6,1955,1996,831,0,161,992,1661,0,0,1661,3,8,1,377,0,28,0,0,178,0,0,10,2008,WD,165500
1372,60,RL,9750,Corner,7,6,1998,1998,975,0,133,1108,1108,989,0,2097,3,8,2,583,253,170,0,0,0,0,0,6,2006,WD,274300
1373,20,RL,11400,Inside,10,5,2001,2002,1282,0,1351,2633,2633,0,0,2633,2,8,3,804,314,140,0,0,0,0,0,3,2007,WD,466500
1374,60,FV,10625,Inside,7,5,2005,2005,0,0,1026,1026,1026,932,0,1958,3,9,3,936,154,210,0,0,0,0,0,7,2008,WD,250000
1375,20,RL,10991,Inside,8,5,2007,2007,0,0,1571,1571,1571,0,0,1571,3,7,3,722,100,36,0,0,0,0,0,12,2007,New,239000
1376,30,RL,6292,Inside,6,5,1930,1950,384,0,384,768,790,0,0,790,2,4,1,160,0,141,0,0,0,0,0,4,2008,WD,91000
1377,50,RL,10998,Inside,5,5,1941,1960,408,420,156,984,984,620,0,1604,3,6,2,660,0,68,0,0,0,0,0,7,2009,WD,117000
1378,160,RM,1953,Inside,6,5,1973,1973,309,0,174,483,483,504,0,987,2,5,1,264,72,0,0,0,0,0,0,6,2006,WD,83000
1379,80,RL,9735,Inside,5,5,2006,2007,0,0,384,384,754,640,0,1394,3,7,2,400,100,0,0,0,0,0,0,5,2008,WD,167500
1380,30,RL,8212,Inside,3,3,1914,1950,203,0,661,864,864,0,0,864,2,5,1,200,0,0,96,0,0,0,0,6,2010,WD,58500
1381,20,RL,12925,Corner,6,7,1970,1970,865,0,340,1205,2117,0,0,2117,4,7,2,550,0,42,0,0,0,0,0,5,2008,WD,237500
1382,70,RM,7200,Corner,7,7,1920,1950,0,0,596,596,998,764,0,1762,4,8,2,576,36,0,221,0,0,0,0,10,2006,WD,157000
1383,30,RL,25339,Inside,5,7,1918,2007,0,0,816,816,1416,0,0,1416,3,7,2,576,0,0,112,0,0,0,0,8,2007,WD,112000
1384,50,RL,9060,Inside,6,5,1939,1950,204,0,356,560,698,560,0,1258,2,6,1,280,0,0,0,0,0,0,0,10,2009,WD,105000
1385,50,RM,5436,Inside,4,8,1922,2007,735,0,61,796,796,358,0,1154,3,7,1,240,0,96,0,0,0,0,0,5,2010,WD,125500
1386,60,RL,16692,Inside,7,5,1978,1978,790,469,133,1392,1392,1392,0,2784,5,12,2,564,0,112,0,0,440,519,2000,7,2006,WD,250000
1387,50,RM,8520,Inside,6,7,1916,1950,168,546,0,714,1664,862,0,2526,5,10,1,216,88,15,0,0,0,0,0,8,2007,CWD,136000
1388,20,RL,14892,CulDSac,9,5,2006,2007,1320,0,426,1746,1746,0,0,1746,3,7,3,758,201,39,0,0,0,0,0,10,2009,WD,377500
1389,50,RM,6000,Inside,6,6,1941,1950,375,0,360,735,869,349,0,1218,3,6,2,440,0,0,0,0,0,0,0,3,2007,WD,131000
1390,20,RL,9100,Inside,7,5,2000,2000,1400,0,125,1525,1525,0,0,1525,3,6,2,541,219,36,0,0,0,0,0,9,2006,WD,235000
1391,90,RL,8944,Inside,5,5,1967,1967,0,0,1584,1584,1584,0,0,1584,4,8,3,792,0,152,0,0,0,0,0,4,2009,WD,124000
1392,85,RL,7838,Inside,5,5,1967,1967,769,0,95,864,900,0,0,900,3,6,1,288,175,144,0,0,0,0,0,12,2006,WD,123000
1393,190,RM,10800,Inside,6,7,1905,2000,0,0,482,482,1221,691,0,1912,3,7,2,672,0,25,212,0,0,0,0,4,2008,WD,163000
1394,120,RL,4045,Inside,7,5,2006,2006,1070,0,286,1356,1500,0,0,1500,2,6,3,648,161,20,0,0,0,0,0,10,2006,New,246578
1395,60,RL,12665,Inside,8,5,2005,2006,0,0,1094,1094,1133,1349,0,2482,4,9,3,642,144,39,0,0,0,0,0,2,2007,WD,281213
1396,20,RL,57200,Inside,5,5,1948,1950,353,334,60,747,1687,0,0,1687,3,7,2,572,0,0,50,0,0,0,0,6,2010,WD,160000
1397,70,RM,6120,Inside,5,8,1920,2004,0,0,939,939,939,574,0,1513,4,8,1,180,24,0,150,0,0,0,0,5,2007,WD,137500
1398,50,RL,7200,Inside,5,4,1950,1982,180,352,676,1208,1136,768,0,1904,3,7,1,240,0,0,168,0,0,0,0,5,2009,WD,138000
1399,50,RL,6171,Inside,6,6,1925,1990,264,0,712,976,1160,448,0,1608,3,7,1,216,147,16,0,0,0,0,0,10,2009,WD,137450
1400,50,RM,6000,Corner,6,7,1929,1950,0,0,862,862,950,208,0,1158,3,5,1,208,0,0,112,0,0,0,0,7,2008,WD,120000
1401,60,RL,7415,Inside,6,5,2004,2004,759,0,80,839,864,729,0,1593,3,8,2,398,100,75,0,0,0,0,0,4,2008,WD,193000
1402,20,RL,6762,Inside,7,5,2006,2006,0,0,1286,1286,1294,0,0,1294,2,6,2,662,168,55,0,0,0,0,0,7,2006,New,193879
1403,20,RL,15256,CulDSac,8,5,2007,2007,929,0,556,1485,1464,0,0,1464,3,6,3,754,168,160,0,0,0,0,0,8,2007,WD,282922
1404,50,RL,10410,Corner,3,4,1915,1950,0,0,672,672,694,520,0,1214,3,6,3,936,216,0,160,0,0,0,0,1,2006,WD,105000
1405,120,RM,3842,Inside,8,5,2004,2005,1373,0,221,1594,1646,0,0,1646,2,5,2,482,128,53,0,0,155,0,0,1,2008,WD,275000
1406,85,RL,8445,Corner,5,7,1972,2007,656,0,112,768,768,0,0,768,2,5,2,396,58,0,0,0,0,0,0,3,2009,WD,133000
1407,20,RL,8780,Corner,5,5,1985,1985,625,0,208,833,833,0,0,833,3,5,0,0,0,0,0,0,0,0,0,3,2009,WD,112000
1408,70,RM,7740,Inside,4,7,1910,1950,0,0,622,622,741,622,0,1363,3,6,2,528,0,0,0,0,168,0,0,6,2010,WD,125500
1409,60,RL,20544,CulDSac,7,6,1986,1991,0,0,791,791,1236,857,0,2093,3,7,2,542,364,63,0,0,0,0,0,11,2008,WD,215000
1410,60,RL,12420,Inside,7,5,2001,2001,666,0,278,944,944,896,0,1840,3,6,2,622,0,45,0,0,0,0,0,6,2009,WD,230000
1411,50,RL,9600,Inside,6,8,1950,2005,120,0,736,856,1112,556,0,1668,3,6,1,271,0,0,0,0,0,0,0,9,2009,WD,140000
1412,90,RL,7200,Inside,4,5,1949,1950,0,0,0,0,1040,0,0,1040,2,6,2,420,0,0,0,0,0,0,0,6,2009,WD,90000
1413,20,RL,10994,Corner,8,5,2005,2006,976,0,868,1844,1844,0,0,1844,2,7,2,620,165,44,0,0,0,0,0,9,2009,COD,257000
1414,50,RL,13053,Inside,6,7,1923,2000,0,0,833,833,1053,795,0,1848,4,8,2,370,0,0,0,0,220,0,0,6,2008,WD,207000
1415,120,RL,3635,Inside,7,5,2007,2007,988,0,398,1386,1569,0,0,1569,1,7,3,660,143,20,0,0,0,0,0,5,2009,WD,175900
1416,190,RM,11340,Inside,4,6,1885,1950,0,0,777,777,1246,1044,0,2290,4,11,2,560,0,0,114,0,0,0,0,4,2010,WD,122500
1417,60,RL,16545,Inside,8,5,1998,1998,781,0,503,1284,1310,1140,0,2450,3,7,3,1069,0,126,0,0,0,0,0,5,2009,WD,340000
1418,20,RL,9204,Inside,5,5,1963,1963,25,872,247,1144,1144,0,0,1144,3,6,1,336,0,88,0,0,0,0,0,8,2008,COD,124000
1419,20,RL,16381,Inside,6,5,1969,1969,1110,0,734,1844,1844,0,0,1844,3,7,2,540,0,73,216,0,0,0,0,12,2006,WD,223000
1420,60,RL,11700,Corner,6,6,1968,1968,404,0,304,708,708,708,0,1416,3,7,2,776,0,169,0,0,119,0,0,5,2006,WD,179900
1421,120,RL,4043,Inside,6,5,1977,1977,360,0,709,1069,1069,0,0,1069,2,4,2,440,0,55,0,0,165,0,0,7,2010,WD,127500
1422,120,RM,4435,Inside,6,5,2003,2003,686,0,162,848,848,0,0,848,1,3,2,420,140,0,0,0,0,0,0,3,2008,WD,136500
1423,80,RL,19690,CulDSac,6,7,1966,1966,0,0,697,697,1575,626,0,2201,4,8,2,432,586,236,0,0,0,738,0,8,2006,WD,274970
1424,20,RL,9503,Inside,5,5,1958,1983,457,374,193,1024,1344,0,0,1344,2,6,1,484,316,28,0,0,0,0,0,6,2007,WD,144000
1425,20,RL,10721,Inside,6,6,1959,1959,0,0,1252,1252,1252,0,0,1252,3,7,2,528,0,39,0,0,0,0,0,10,2008,WD,142000
1426,60,RL,10944,Inside,7,5,1994,1994,1000,0,223,1223,1223,904,0,2127,3,5,2,525,171,132,0,0,0,0,0,8,2008,WD,271000
1427,50,RL,10930,Inside,5,6,1945,1950,580,0,333,913,1048,510,0,1558,3,6,1,288,0,0,0,0,0,0,0,4,2008,WD,140000
1428,30,RM,7200,Corner,5,7,1940,1992,510,0,278,788,804,0,0,804,2,4,1,240,0,0,154,0,0,0,0,2,2010,WD,119000
1429,20,RL,12546,Corner,6,7,1981,1981,678,0,762,1440,1440,0,0,1440,3,7,2,467,0,0,99,0,0,0,0,4,2007,WD,182900
1430,60,RL,21930,Inside,5,5,2005,2005,0,0,732,732,734,1104,0,1838,4,7,2,372,100,40,0,0,0,0,0,7,2006,WD,192140
1431,120,RL,4928,Inside,6,6,1976,1976,958,0,0,958,958,0,0,958,2,5,2,440,0,60,0,0,0,0,0,10,2009,WD,143750
1432,30,RL,10800,Inside,4,6,1927,2007,0,0,656,656,968,0,0,968,4,5,1,216,0,0,0,0,0,0,0,8,2007,WD,64500
1433,60,RL,10261,Inside,6,5,2000,2000,0,0,936,936,962,830,0,1792,3,8,2,451,0,0,0,0,0,0,0,5,2008,WD,186500
1434,20,RL,17400,Inside,5,5,1977,1977,936,0,190,1126,1126,0,0,1126,3,5,2,484,295,41,0,0,0,0,0,5,2006,WD,160000
1435,20,RL,8400,Inside,6,9,1962,2005,0,0,1319,1319,1537,0,0,1537,3,7,2,462,0,36,0,0,0,0,0,7,2008,COD,174000
1436,20,RL,9000,FR2,4,6,1971,1971,616,0,248,864,864,0,0,864,3,5,2,528,0,0,0,0,0,0,0,5,2007,WD,120500
1437,20,RL,12444,FR2,8,5,2008,2008,1336,0,596,1932,1932,0,0,1932,2,7,3,774,0,66,0,304,0,0,0,11,2008,New,394617
1438,20,RM,7407,Inside,6,7,1957,1996,600,0,312,912,1236,0,0,1236,2,6,2,923,0,158,158,0,0,0,0,4,2010,WD,149700
1439,60,RL,11584,Inside,7,6,1979,1979,315,110,114,539,1040,685,0,1725,3,6,2,550,0,88,216,0,0,0,0,11,2007,WD,197000
1440,70,RL,11526,Inside,6,7,1922,1994,0,0,588,588,1423,748,384,2555,3,11,2,672,431,0,0,0,0,0,0,9,2008,WD,191000
1441,120,RM,4426,Inside,6,5,2004,2004,697,0,151,848,848,0,0,848,1,3,2,420,149,0,0,0,0,0,0,5,2008,WD,149300
1442,60,FV,11003,Inside,10,5,2008,2008,765,0,252,1017,1026,981,0,2007,3,10,3,812,168,52,0,0,0,0,0,4,2009,WD,310000
1443,30,RL,8854,Inside,6,6,1916,1950,0,0,952,952,952,0,0,952,2,4,1,192,0,98,0,0,40,0,0,5,2009,WD,121000
1444,20,RL,8500,FR2,7,5,2004,2004,0,0,1422,1422,1422,0,0,1422,3,7,2,626,192,60,0,0,0,0,0,11,2007,WD,179600
1445,85,RL,8400,Inside,6,5,1966,1966,187,627,0,814,913,0,0,913,3,6,1,240,0,0,252,0,0,0,0,5,2007,WD,129000
1446,20,RL,26142,CulDSac,5,7,1962,1962,593,0,595,1188,1188,0,0,1188,3,6,1,312,261,39,0,0,0,0,0,4,2010,WD,157900
1447,60,RL,10000,Inside,8,5,1995,1996,1079,0,141,1220,1220,870,0,2090,3,8,2,556,0,65,0,0,0,0,0,12,2007,WD,240000
